hand1_str,hand2_str,equity_hand1,equity_hand2
ATs,J5s,0.62165,0.37834999999999996
ATs,J4s,0.6255,0.37450000000000006
ATs,J3s,0.63185,0.36815
ATs,J2s,0.6301,0.3699
ATs,ATo,0.5251,0.4749
ATs,KTo,0.7527,0.24729999999999996
ATs,QTo,0.7357,0.2643
ATs,JTo,0.7233,0.27669999999999995
ATs,TT,0.3513,0.6487
ATs,T9s,0.7211,0.27890000000000004
ATs,T8s,0.72125,0.27875000000000005
ATs,T7s,0.73605,0.26395
ATs,T6s,0.71405,0.28595000000000004
ATs,T5s,0.72465,0.27535
ATs,T4s,0.7296,0.2704
ATs,T3s,0.73995,0.26005
ATs,T2s,0.7375,0.26249999999999996
ATs,A9o,0.73575,0.26425
ATs,K9o,0.6614,0.3386
ATs,Q9o,0.65145,0.34855
ATs,J9o,0.6328,0.36719999999999997
ATs,T9o,0.72845,0.27154999999999996
ATs,99,0.46695,0.53305
ATs,98s,0.61195,0.38805
ATs,97s,0.6481,0.3519
ATs,96s,0.6623,0.3377
ATs,95s,0.67035,0.32965
ATs,94s,0.6556,0.34440000000000004
ATs,93s,0.6902,0.30979999999999996
ATs,92s,0.6506,0.34940000000000004
ATs,A8o,0.72465,0.27535
ATs,K8o,0.67385,0.32615000000000005
ATs,Q8o,0.65705,0.34295
ATs,J8o,0.6454,0.3546
ATs,T8o,0.74085,0.25915
ATs,98o,0.65115,0.34885
ATs,88,0.47265,0.52735
ATs,87s,0.63665,0.36334999999999995
ATs,86s,0.61455,0.38544999999999996
ATs,85s,0.6382,0.3618
ATs,84s,0.6337,0.36629999999999996
ATs,83s,0.69785,0.30215000000000003
ATs,82s,0.648,0.352
ATs,A7o,0.7256,0.2744
ATs,K7o,0.6664,0.3336
ATs,Q7o,0.67435,0.32565
ATs,J7o,0.65605,0.34395
ATs,T7o,0.74305,0.25695
ATs,97o,0.6566,0.34340000000000004
ATs,87o,0.6439,0.35609999999999997
ATs,77,0.4813,0.5186999999999999
ATs,76s,0.6376,0.36240000000000006
ATs,75s,0.62005,0.37995
ATs,74s,0.63455,0.36545000000000005
ATs,73s,0.63655,0.36345000000000005
ATs,72s,0.65435,0.34565
ATs,A6o,0.72025,0.27975000000000005
ATs,K6o,0.66785,0.33214999999999995
ATs,Q6o,0.66545,0.33455
ATs,J6o,0.65705,0.34295
ATs,T6o,0.7584,0.24160000000000004
ATs,96o,0.6642,0.3358
ATs,86o,0.64995,0.35005
ATs,76o,0.6424,0.35760000000000003
ATs,66,0.48185,0.51815
ATs,65s,0.60525,0.39475000000000005
ATs,64s,0.6094,0.39059999999999995
ATs,63s,0.6317,0.36829999999999996
ATs,62s,0.6798,0.32020000000000004
ATs,A5o,0.714,0.28600000000000003
ATs,K5o,0.6667,0.33330000000000004
ATs,Q5o,0.6687,0.33130000000000004
ATs,J5o,0.65165,0.34835000000000005
ATs,T5o,0.77235,0.22765000000000002
ATs,95o,0.69055,0.30945
ATs,85o,0.66515,0.33485
ATs,75o,0.65785,0.34214999999999995
ATs,65o,0.64715,0.35285
ATs,55,0.49155,0.5084500000000001
ATs,54s,0.64215,0.35785
ATs,53s,0.6564,0.3436
ATs,52s,0.6301,0.3699
ATs,A4o,0.723,0.277
ATs,K4o,0.66875,0.33125000000000004
ATs,Q4o,0.66355,0.33645
ATs,J4o,0.6592,0.3408
ATs,T4o,0.77135,0.22865000000000002
ATs,94o,0.68415,0.31584999999999996
ATs,84o,0.67915,0.32084999999999997
ATs,74o,0.67125,0.32875
ATs,64o,0.6556,0.34440000000000004
ATs,54o,0.651,0.349
ATs,44,0.49595,0.50405
ATs,43s,0.6265,0.37350000000000005
ATs,42s,0.63065,0.36934999999999996
ATs,A3o,0.72165,0.27835
ATs,K3o,0.67865,0.32135
ATs,Q3o,0.6647,0.33530000000000004
ATs,J3o,0.662,0.33799999999999997
ATs,T3o,0.7781,0.2219
ATs,93o,0.70025,0.29974999999999996
ATs,83o,0.70135,0.29864999999999997
ATs,73o,0.68475,0.31525000000000003
ATs,63o,0.6636,0.33640000000000003
ATs,53o,0.6658,0.33420000000000005
ATs,43o,0.6617,0.33830000000000005
ATs,33,0.502,0.498
ATs,32s,0.67595,0.32404999999999995
ATs,A2o,0.71715,0.28285000000000005
ATs,K2o,0.67495,0.32504999999999995
ATs,Q2o,0.67955,0.32045
ATs,J2o,0.67985,0.32015000000000005
ATs,T2o,0.78335,0.21665
ATs,92o,0.69885,0.30115000000000003
ATs,82o,0.6983,0.30169999999999997
ATs,72o,0.70175,0.29825
ATs,62o,0.67475,0.32525000000000004
ATs,52o,0.67085,0.32915000000000005
ATs,42o,0.6777,0.32230000000000003
ATs,32o,0.6812,0.3188
ATs,22,0.50665,0.49334999999999996
A9s,A8s,0.6685,0.3315
A9s,A7s,0.66585,0.33414999999999995
A9s,A6s,0.7023,0.29769999999999996
A9s,A5s,0.68855,0.31145
A9s,A4s,0.66075,0.33925000000000005
A9s,A3s,0.64875,0.35124999999999995
A9s,A2s,0.69505,0.30495000000000005
A9s,AKo,0.29955,0.70045
A9s,KK,0.32055,0.67945
A9s,KQs,0.5946,0.4054
A9s,KJs,0.5653,0.4347
A9s,KTs,0.5667,0.4333
A9s,K9s,0.71315,0.28685000000000005
A9s,K8s,0.6206,0.37939999999999996
A9s,K7s,0.6488,0.35119999999999996
A9s,K6s,0.6117,0.3883
A9s,K5s,0.614,0.386
A9s,K4s,0.62465,0.37534999999999996
A9s,K3s,0.62075,0.37925
A9s,K2s,0.6154,0.38460000000000005
A9s,AQo,0.3044,0.6956
A9s,KQo,0.59565,0.40435
A9s,QQ,0.32235,0.67765
A9s,QJs,0.5584,0.4416
A9s,QTs,0.56645,0.43355
A9s,Q9s,0.70045,0.29955
A9s,Q8s,0.63395,0.36605
A9s,Q7s,0.62365,0.37634999999999996
A9s,Q6s,0.62005,0.37995
A9s,Q5s,0.60205,0.39795
A9s,Q4s,0.61835,0.38165000000000004
A9s,Q3s,0.6484,0.3516
A9s,Q2s,0.6597,0.34030000000000005
A9s,AJo,0.3186,0.6814
A9s,KJo,0.5999,0.4001
A9s,QJo,0.587,0.41300000000000003
A9s,JJ,0.30685,0.6931499999999999
A9s,JTs,0.57135,0.42865
A9s,J9s,0.68955,0.31045
A9s,J8s,0.60185,0.39815
A9s,J7s,0.61185,0.38815
A9s,J6s,0.6209,0.3791
A9s,J5s,0.61485,0.38515
A9s,J4s,0.6163,0.38370000000000004
A9s,J3s,0.6211,0.3789
A9s,J2s,0.61845,0.38154999999999994
A9s,ATo,0.323,0.677
A9s,KTo,0.5956,0.4044
A9s,QTo,0.5889,0.4111
A9s,JTo,0.5774,0.4226
A9s,TT,0.31495,0.6850499999999999
A9s,T9s,0.67405,0.32594999999999996
A9s,T8s,0.57795,0.42205000000000004
A9s,T7s,0.6034,0.39659999999999995
A9s,T6s,0.60685,0.39315
A9s,T5s,0.6107,0.3893
A9s,T4s,0.65665,0.34335000000000004
A9s,T3s,0.62315,0.37685
A9s,T2s,0.6547,0.34530000000000005
A9s,A9o,0.49955,0.5004500000000001
A9s,K9o,0.75295,0.24705
A9s,Q9o,0.73165,0.26835
A9s,J9o,0.685,0.31499999999999995
A9s,T9o,0.7024,0.2976
A9s,99,0.3383,0.6617
A9s,98s,0.67685,0.32315000000000005
A9s,97s,0.6862,0.31379999999999997
A9s,96s,0.69515,0.30484999999999995
A9s,95s,0.75095,0.24905
A9s,94s,0.7293,0.27070000000000005
A9s,93s,0.76565,0.23434999999999995
A9s,92s,0.73335,0.26665000000000005
A9s,A8o,0.70585,0.29415
A9s,K8o,0.65255,0.34745000000000004
A9s,Q8o,0.6412,0.3588
A9s,J8o,0.6346,0.36539999999999995
A9s,T8o,0.6299,0.3701
A9s,98o,0.7057,0.2943
A9s,88,0.4529,0.5470999999999999
A9s,87s,0.6077,0.3923
A9s,86s,0.61845,0.38154999999999994
A9s,85s,0.6369,0.3631
A9s,84s,0.67815,0.32184999999999997
A9s,83s,0.65105,0.34895
A9s,82s,0.6567,0.34330000000000005
A9s,A7o,0.7048,0.2952
A9s,K7o,0.65595,0.34404999999999997
A9s,Q7o,0.65465,0.34535000000000005
A9s,J7o,0.65005,0.34995
A9s,T7o,0.63765,0.36234999999999995
A9s,97o,0.73025,0.26975000000000005
A9s,87o,0.63865,0.36134999999999995
A9s,77,0.45565,0.54435
A9s,76s,0.60195,0.39805
A9s,75s,0.6204,0.37960000000000005
A9s,74s,0.663,0.33699999999999997
A9s,73s,0.6432,0.3568
A9s,72s,0.6607,0.33930000000000005
A9s,A6o,0.70865,0.29135
A9s,K6o,0.6491,0.3509
A9s,Q6o,0.6451,0.3549
A9s,J6o,0.64835,0.35165
A9s,T6o,0.63925,0.36075
A9s,96o,0.7398,0.2602
A9s,86o,0.65155,0.34845000000000004
A9s,76o,0.6375,0.36250000000000004
A9s,66,0.466,0.534
A9s,65s,0.6345,0.36550000000000005
A9s,64s,0.6255,0.37450000000000006
A9s,63s,0.62515,0.37485
A9s,62s,0.6478,0.35219999999999996
A9s,A5o,0.69405,0.30595000000000006
A9s,K5o,0.6553,0.3447
A9s,Q5o,0.65125,0.34875
A9s,J5o,0.6523,0.3477
A9s,T5o,0.6492,0.3508
A9s,95o,0.7539,0.24609999999999999
A9s,85o,0.6584,0.3416
A9s,75o,0.6602,0.3398
A9s,65o,0.6416,0.35840000000000005
A9s,55,0.47335,0.5266500000000001
A9s,54s,0.6089,0.3911
A9s,53s,0.62055,0.37944999999999995
A9s,52s,0.63215,0.36785
A9s,A4o,0.6961,0.30389999999999995
A9s,K4o,0.65175,0.34824999999999995
A9s,Q4o,0.64385,0.35614999999999997
A9s,J4o,0.6553,0.3447
A9s,T4o,0.6512,0.3488
A9s,94o,0.7724,0.22760000000000002
A9s,84o,0.68025,0.31975
A9s,74o,0.67515,0.32484999999999997
A9s,64o,0.65835,0.34165
A9s,54o,0.6516,0.34840000000000004
A9s,44,0.4839,0.5161
A9s,43s,0.6175,0.38249999999999995
A9s,42s,0.6392,0.3608
A9s,A3o,0.6603,0.3397
A9s,K3o,0.65345,0.34655
A9s,Q3o,0.65485,0.34514999999999996
A9s,J3o,0.6581,0.3419
A9s,T3o,0.6566,0.34340000000000004
A9s,93o,0.7728,0.22719999999999996
A9s,83o,0.6923,0.3077
A9s,73o,0.6809,0.31910000000000005
A9s,63o,0.6635,0.3365
A9s,53o,0.65945,0.34055
A9s,43o,0.66665,0.33335000000000004
A9s,33,0.4995,0.5005
A9s,32s,0.63445,0.36555000000000004
A9s,A2o,0.697,0.30300000000000005
A9s,K2o,0.6657,0.33430000000000004
A9s,Q2o,0.657,0.34299999999999997
A9s,J2o,0.65535,0.34465
A9s,T2o,0.66,0.33999999999999997
A9s,92o,0.7767,0.22330000000000005
A9s,82o,0.6932,0.30679999999999996
A9s,72o,0.703,0.29700000000000004
A9s,62o,0.68505,0.31494999999999995
A9s,52o,0.66955,0.33045
A9s,42o,0.6673,0.3327
A9s,32o,0.67275,0.32725000000000004
A9s,22,0.488,0.512
A8s,A7s,0.6454,0.3546
A8s,A6s,0.68095,0.31904999999999994
A8s,A5s,0.63005,0.36995
A8s,A4s,0.6571,0.3429
A8s,A3s,0.66955,0.33045
A8s,A2s,0.6337,0.36629999999999996
A8s,AKo,0.3171,0.6829000000000001
A8s,KK,0.3166,0.6834
A8s,KQs,0.56115,0.43884999999999996
A8s,KJs,0.5662,0.43379999999999996
A8s,KTs,0.56125,0.43875
A8s,K9s,0.57955,0.42045
A8s,K8s,0.7229,0.2771
A8s,K7s,0.65425,0.34575
A8s,K6s,0.6057,0.3943
A8s,K5s,0.6509,0.34909999999999997
A8s,K4s,0.6513,0.3487
A8s,K3s,0.62045,0.37955000000000005
A8s,K2s,0.6259,0.3741
A8s,AQo,0.3074,0.6926
A8s,KQo,0.5998,0.4002
A8s,QQ,0.31565,0.68435
A8s,QJs,0.56315,0.43684999999999996
A8s,QTs,0.56375,0.43625
A8s,Q9s,0.5966,0.4034
A8s,Q8s,0.75545,0.24455000000000005
A8s,Q7s,0.64565,0.35435000000000005
A8s,Q6s,0.6447,0.35529999999999995
A8s,Q5s,0.6075,0.39249999999999996
A8s,Q4s,0.6176,0.38239999999999996
A8s,Q3s,0.64385,0.35614999999999997
A8s,Q2s,0.6173,0.38270000000000004
A8s,AJo,0.3097,0.6903
A8s,KJo,0.58315,0.41685000000000005
A8s,QJo,0.58665,0.41335
A8s,JJ,0.3234,0.6766
A8s,JTs,0.5446,0.4554
A8s,J9s,0.5678,0.43220000000000003
A8s,J8s,0.69445,0.30555
A8s,J7s,0.6168,0.3832
A8s,J6s,0.6193,0.38070000000000004
A8s,J5s,0.62105,0.37895
A8s,J4s,0.62135,0.37865000000000004
A8s,J3s,0.6498,0.35019999999999996
A8s,J2s,0.6279,0.3721
A8s,ATo,0.319,0.681
A8s,KTo,0.6016,0.3984
A8s,QTo,0.5938,0.4062
A8s,JTo,0.5744,0.4256
A8s,TT,0.32025,0.6797500000000001
A8s,T9s,0.57455,0.42545
A8s,T8s,0.68535,0.31465
A8s,T7s,0.5974,0.40259999999999996
A8s,T6s,0.6055,0.39449999999999996
A8s,T5s,0.61195,0.38805
A8s,T4s,0.61665,0.38334999999999997
A8s,T3s,0.61885,0.38115
A8s,T2s,0.61865,0.38134999999999997
A8s,A9o,0.33845,0.6615500000000001
A8s,K9o,0.6108,0.3892
A8s,Q9o,0.6091,0.3909
A8s,J9o,0.58825,0.41174999999999995
A8s,T9o,0.58545,0.41455
A8s,99,0.3187,0.6813
A8s,98s,0.66785,0.33214999999999995
A8s,97s,0.59155,0.40845
A8s,96s,0.60885,0.39115
A8s,95s,0.6017,0.3983
A8s,94s,0.62535,0.37465000000000004
A8s,93s,0.66185,0.33814999999999995
A8s,92s,0.62195,0.37805
A8s,A8o,0.52225,0.47775
A8s,K8o,0.7594,0.24060000000000004
A8s,Q8o,0.74675,0.25325
A8s,J8o,0.6991,0.30089999999999995
A8s,T8o,0.7227,0.2773
A8s,98o,0.7095,0.2905
A8s,88,0.3393,0.6607000000000001
A8s,87s,0.6772,0.3228
A8s,86s,0.68625,0.31375
A8s,85s,0.69345,0.30655
A8s,84s,0.71555,0.28445
A8s,83s,0.73895,0.26105
A8s,82s,0.7287,0.2713
A8s,A7o,0.67455,0.32545
A8s,K7o,0.64355,0.35645000000000004
A8s,Q7o,0.6626,0.33740000000000003
A8s,J7o,0.64395,0.35605
A8s,T7o,0.6219,0.3781
A8s,97o,0.61995,0.38005
A8s,87o,0.71385,0.28615
A8s,77,0.4719,0.5281
A8s,76s,0.6102,0.38980000000000004
A8s,75s,0.62455,0.37544999999999995
A8s,74s,0.6308,0.3692
A8s,73s,0.64725,0.35275
A8s,72s,0.6931,0.30689999999999995
A8s,A6o,0.68435,0.31565
A8s,K6o,0.6564,0.3436
A8s,Q6o,0.64695,0.35305
A8s,J6o,0.66265,0.33735000000000004
A8s,T6o,0.6354,0.36460000000000004
A8s,96o,0.6494,0.3506
A8s,86o,0.71685,0.28315
A8s,76o,0.64595,0.35405
A8s,66,0.4701,0.5299
A8s,65s,0.61125,0.38875000000000004
A8s,64s,0.6203,0.37970000000000004
A8s,63s,0.63745,0.36255000000000004
A8s,62s,0.64045,0.35955000000000004
A8s,A5o,0.6773,0.3227
A8s,K5o,0.66845,0.33155
A8s,Q5o,0.6621,0.3379
A8s,J5o,0.65735,0.34265
A8s,T5o,0.649,0.351
A8s,95o,0.65475,0.34524999999999995
A8s,85o,0.7018,0.2982
A8s,75o,0.6566,0.34340000000000004
A8s,65o,0.64575,0.35424999999999995
A8s,55,0.47465,0.52535
A8s,54s,0.60485,0.39515
A8s,53s,0.61005,0.38995
A8s,52s,0.6319,0.3681
A8s,A4o,0.66125,0.33875
A8s,K4o,0.653,0.347
A8s,Q4o,0.65135,0.34865
A8s,J4o,0.654,0.346
A8s,T4o,0.65965,0.34035000000000004
A8s,94o,0.6512,0.3488
A8s,84o,0.76185,0.23814999999999997
A8s,74o,0.68105,0.31894999999999996
A8s,64o,0.65005,0.34995
A8s,54o,0.65005,0.34995
A8s,44,0.48315,0.51685
A8s,43s,0.6336,0.36639999999999995
A8s,42s,0.63305,0.36695
A8s,A3o,0.67685,0.32315000000000005
A8s,K3o,0.66855,0.33145
A8s,Q3o,0.665,0.33499999999999996
A8s,J3o,0.65585,0.34414999999999996
A8s,T3o,0.6546,0.34540000000000004
A8s,93o,0.6593,0.3407
A8s,83o,0.7302,0.26980000000000004
A8s,73o,0.68095,0.31904999999999994
A8s,63o,0.6608,0.33919999999999995
A8s,53o,0.65365,0.34635000000000005
A8s,43o,0.66565,0.33435000000000004
A8s,33,0.48935,0.51065
A8s,32s,0.63945,0.36055000000000004
A8s,A2o,0.6727,0.32730000000000004
A8s,K2o,0.6659,0.33409999999999995
A8s,Q2o,0.6647,0.33530000000000004
A8s,J2o,0.66045,0.33955
A8s,T2o,0.6624,0.3376
A8s,92o,0.6649,0.33509999999999995
A8s,82o,0.77635,0.22365000000000002
A8s,72o,0.6973,0.30269999999999997
A8s,62o,0.68595,0.31405000000000005
A8s,52o,0.66855,0.33145
A8s,42o,0.67435,0.32565
A8s,32o,0.67485,0.32515000000000005
A8s,22,0.4968,0.5032
A7s,A6s,0.6163,0.38370000000000004
A7s,A5s,0.6099,0.3901
A7s,A4s,0.6368,0.36319999999999997
A7s,A3s,0.60035,0.39964999999999995
A7s,A2s,0.6044,0.39559999999999995
A7s,AKo,0.31235,0.68765
A7s,KK,0.31675,0.68325
A7s,KQs,0.59265,0.40735
A7s,KJs,0.5903,0.40969999999999995
A7s,KTs,0.556,0.44399999999999995
A7s,K9s,0.5749,0.42510000000000003
A7s,K8s,0.62525,0.37475
A7s,K7s,0.76145,0.23855000000000004
A7s,K6s,0.648,0.352
A7s,K5s,0.6447,0.35529999999999995
A7s,K4s,0.6557,0.34430000000000005
A7s,K3s,0.6149,0.3851
A7s,K2s,0.65325,0.34675
A7s,AQo,0.29945,0.70055
A7s,KQo,0.60465,0.39535
A7s,QQ,0.31775,0.68225
A7s,QJs,0.5435,0.4565
A7s,QTs,0.5478,0.45220000000000005
A7s,Q9s,0.58675,0.41325
A7s,Q8s,0.5711,0.42889999999999995
A7s,Q7s,0.7565,0.24350000000000005
A7s,Q6s,0.61905,0.38095
A7s,Q5s,0.62255,0.37744999999999995
A7s,Q4s,0.6136,0.38639999999999997
A7s,Q3s,0.6161,0.3839
A7s,Q2s,0.6224,0.37760000000000005
A7s,AJo,0.30585,0.69415
A7s,KJo,0.58845,0.41154999999999997
A7s,QJo,0.5708,0.4292
A7s,JJ,0.32685,0.67315
A7s,JTs,0.55685,0.44315000000000004
A7s,J9s,0.564,0.43600000000000005
A7s,J8s,0.5702,0.42979999999999996
A7s,J7s,0.7469,0.2531
A7s,J6s,0.62275,0.37725
A7s,J5s,0.64465,0.35535000000000005
A7s,J4s,0.6157,0.3843
A7s,J3s,0.6205,0.37949999999999995
A7s,J2s,0.62625,0.37375
A7s,ATo,0.33275,0.66725
A7s,KTo,0.58885,0.41115
A7s,QTo,0.58305,0.41695000000000004
A7s,JTo,0.5761,0.42390000000000005
A7s,TT,0.32655,0.67345
A7s,T9s,0.54545,0.45455
A7s,T8s,0.56645,0.43355
A7s,T7s,0.702,0.29800000000000004
A7s,T6s,0.6084,0.39159999999999995
A7s,T5s,0.64675,0.35324999999999995
A7s,T4s,0.65235,0.34765
A7s,T3s,0.6233,0.37670000000000003
A7s,T2s,0.65025,0.34975
A7s,A9o,0.3346,0.6654
A7s,K9o,0.61325,0.38675000000000004
A7s,Q9o,0.60265,0.39735
A7s,J9o,0.5881,0.41190000000000004
A7s,T9o,0.5871,0.41290000000000004
A7s,99,0.32165,0.67835
A7s,98s,0.5766,0.4234
A7s,97s,0.6912,0.30879999999999996
A7s,96s,0.5952,0.40480000000000005
A7s,95s,0.60645,0.39354999999999996
A7s,94s,0.61875,0.38125
A7s,93s,0.663,0.33699999999999997
A7s,92s,0.6219,0.3781
A7s,A8o,0.3729,0.6271
A7s,K8o,0.6363,0.3637
A7s,Q8o,0.60055,0.39944999999999997
A7s,J8o,0.60885,0.39115
A7s,T8o,0.59355,0.40645
A7s,98o,0.58765,0.41235
A7s,88,0.32815,0.6718500000000001
A7s,87s,0.66875,0.33125000000000004
A7s,86s,0.59035,0.40964999999999996
A7s,85s,0.60005,0.39995
A7s,84s,0.6478,0.35219999999999996
A7s,83s,0.61905,0.38095
A7s,82s,0.6114,0.38859999999999995
A7s,A7o,0.52255,0.47745000000000004
A7s,K7o,0.77,0.22999999999999998
A7s,Q7o,0.7638,0.23619999999999997
A7s,J7o,0.7513,0.24870000000000003
A7s,T7o,0.73675,0.26325
A7s,97o,0.7223,0.27769999999999995
A7s,87o,0.7107,0.2893
A7s,77,0.33655,0.66345
A7s,76s,0.6747,0.32530000000000003
A7s,75s,0.692,0.30800000000000005
A7s,74s,0.70055,0.29945
A7s,73s,0.72525,0.27475000000000005
A7s,72s,0.7383,0.26170000000000004
A7s,A6o,0.64915,0.35085
A7s,K6o,0.65015,0.34985
A7s,Q6o,0.64685,0.35314999999999996
A7s,J6o,0.65545,0.34455
A7s,T6o,0.6289,0.3711
A7s,96o,0.6321,0.3679
A7s,86o,0.6312,0.3688
A7s,76o,0.716,0.28400000000000003
A7s,66,0.4649,0.5351
A7s,65s,0.60945,0.39054999999999995
A7s,64s,0.61925,0.38075000000000003
A7s,63s,0.6248,0.3752
A7s,62s,0.6816,0.3184
A7s,A5o,0.63605,0.36395
A7s,K5o,0.66215,0.33785
A7s,Q5o,0.6511,0.3489
A7s,J5o,0.6535,0.34650000000000003
A7s,T5o,0.65455,0.34545000000000003
A7s,95o,0.65115,0.34885
A7s,85o,0.64375,0.35624999999999996
A7s,75o,0.7284,0.27159999999999995
A7s,65o,0.64855,0.35145000000000004
A7s,55,0.46425,0.53575
A7s,54s,0.62155,0.37844999999999995
A7s,53s,0.63145,0.36855000000000004
A7s,52s,0.63425,0.36575
A7s,A4o,0.6436,0.35640000000000005
A7s,K4o,0.6539,0.34609999999999996
A7s,Q4o,0.65395,0.34604999999999997
A7s,J4o,0.64995,0.35005
A7s,T4o,0.6625,0.3375
A7s,94o,0.6668,0.33320000000000005
A7s,84o,0.6584,0.3416
A7s,74o,0.74735,0.25265000000000004
A7s,64o,0.6599,0.34009999999999996
A7s,54o,0.64605,0.35395
A7s,44,0.48145,0.5185500000000001
A7s,43s,0.62965,0.37034999999999996
A7s,42s,0.6631,0.3369
A7s,A3o,0.6407,0.35929999999999995
A7s,K3o,0.6629,0.33709999999999996
A7s,Q3o,0.65925,0.34075
A7s,J3o,0.65705,0.34295
A7s,T3o,0.65105,0.34895
A7s,93o,0.6598,0.34019999999999995
A7s,83o,0.65785,0.34214999999999995
A7s,73o,0.7593,0.24070000000000003
A7s,63o,0.67025,0.32975
A7s,53o,0.64835,0.35165
A7s,43o,0.66315,0.33685
A7s,33,0.49495,0.50505
A7s,32s,0.67285,0.32715000000000005
A7s,A2o,0.6368,0.36319999999999997
A7s,K2o,0.6657,0.33430000000000004
A7s,Q2o,0.6557,0.34430000000000005
A7s,J2o,0.6565,0.3435
A7s,T2o,0.6559,0.34409999999999996
A7s,92o,0.65535,0.34465
A7s,82o,0.6662,0.3338
A7s,72o,0.77885,0.22114999999999996
A7s,62o,0.68365,0.31635
A7s,52o,0.67005,0.32994999999999997
A7s,42o,0.6785,0.3215
A7s,32o,0.68015,0.31984999999999997
A7s,22,0.4956,0.5044
A6s,A5s,0.567,0.43300000000000005
A6s,A4s,0.5654,0.4346
A6s,A3s,0.57125,0.42874999999999996
A6s,A2s,0.57405,0.42595000000000005
A6s,AKo,0.31125,0.68875
A6s,KK,0.3232,0.6768000000000001
A6s,KQs,0.55915,0.44084999999999996
A6s,KJs,0.55265,0.44735
A6s,KTs,0.56315,0.43684999999999996
A6s,K9s,0.60695,0.39305
A6s,K8s,0.58745,0.41255
A6s,K7s,0.58315,0.41685000000000005
A6s,K6s,0.71945,0.28054999999999997
A6s,K5s,0.6208,0.3792
A6s,K4s,0.6474,0.3526
A6s,K3s,0.62265,0.37734999999999996
A6s,K2s,0.6291,0.3709
A6s,AQo,0.32,0.6799999999999999
A6s,KQo,0.6081,0.3919
A6s,QQ,0.31455,0.68545
A6s,QJs,0.54405,0.45594999999999997
A6s,QTs,0.5514,0.4486
A6s,Q9s,0.564,0.43600000000000005
A6s,Q8s,0.57825,0.42174999999999996
A6s,Q7s,0.5879,0.4121
A6s,Q6s,0.7173,0.28269999999999995
A6s,Q5s,0.6196,0.38039999999999996
A6s,Q4s,0.64745,0.35255000000000003
A6s,Q3s,0.6245,0.37549999999999994
A6s,Q2s,0.62045,0.37955000000000005
A6s,AJo,0.31955,0.68045
A6s,KJo,0.60425,0.39575000000000005
A6s,QJo,0.57175,0.42825
A6s,JJ,0.31655,0.68345
A6s,JTs,0.55715,0.44284999999999997
A6s,J9s,0.57485,0.42515000000000003
A6s,J8s,0.58945,0.41054999999999997
A6s,J7s,0.5707,0.4293
A6s,J6s,0.75305,0.24695
A6s,J5s,0.6145,0.38549999999999995
A6s,J4s,0.61055,0.38944999999999996
A6s,J3s,0.6189,0.3811
A6s,J2s,0.61705,0.38295
A6s,ATo,0.3104,0.6896
A6s,KTo,0.5848,0.4152
A6s,QTo,0.57875,0.42125
A6s,JTo,0.5639,0.43610000000000004
A6s,TT,0.3207,0.6793
A6s,T9s,0.53945,0.46055
A6s,T8s,0.5509,0.44910000000000005
A6s,T7s,0.58465,0.41535
A6s,T6s,0.6977,0.3023
A6s,T5s,0.64465,0.35535000000000005
A6s,T4s,0.6172,0.38280000000000003
A6s,T3s,0.61855,0.38144999999999996
A6s,T2s,0.6206,0.37939999999999996
A6s,A9o,0.35035,0.6496500000000001
A6s,K9o,0.616,0.384
A6s,Q9o,0.5942,0.40580000000000005
A6s,J9o,0.5745,0.4255
A6s,T9o,0.57935,0.42064999999999997
A6s,99,0.32585,0.67415
A6s,98s,0.5699,0.43010000000000004
A6s,97s,0.5868,0.4132
A6s,96s,0.69245,0.30755
A6s,95s,0.6455,0.35450000000000004
A6s,94s,0.6207,0.37929999999999997
A6s,93s,0.6184,0.38160000000000005
A6s,92s,0.62365,0.37634999999999996
A6s,A8o,0.38255,0.61745
A6s,K8o,0.6281,0.3719
A6s,Q8o,0.60415,0.39585000000000004
A6s,J8o,0.5957,0.4043
A6s,T8o,0.5992,0.40080000000000005
A6s,98o,0.57585,0.42415
A6s,88,0.31935,0.68065
A6s,87s,0.55715,0.44284999999999997
A6s,86s,0.7101,0.28990000000000005
A6s,85s,0.60685,0.39315
A6s,84s,0.6063,0.39370000000000005
A6s,83s,0.62075,0.37925
A6s,82s,0.6541,0.3459
A6s,A7o,0.40615,0.59385
A6s,K7o,0.6262,0.3738
A6s,Q7o,0.63035,0.36965000000000003
A6s,J7o,0.60585,0.39415
A6s,T7o,0.60385,0.39615
A6s,97o,0.598,0.402
A6s,87o,0.5898,0.4102
A6s,77,0.32705,0.6729499999999999
A6s,76s,0.69895,0.30105000000000004
A6s,75s,0.5867,0.4133
A6s,74s,0.6348,0.36519999999999997
A6s,73s,0.60905,0.39095
A6s,72s,0.62625,0.37375
A6s,A6o,0.52465,0.47535000000000005
A6s,K6o,0.76595,0.23404999999999998
A6s,Q6o,0.76805,0.23195
A6s,J6o,0.7647,0.23529999999999995
A6s,T6o,0.74375,0.25625
A6s,96o,0.73175,0.26825
A6s,86o,0.72065,0.27935
A6s,76o,0.71325,0.28674999999999995
A6s,66,0.3402,0.6597999999999999
A6s,65s,0.68065,0.31935
A6s,64s,0.6909,0.30910000000000004
A6s,63s,0.71005,0.28995000000000004
A6s,62s,0.7248,0.2752
A6s,A5o,0.59665,0.40335
